likes,comments,caption,url
311264,1199,"Photo by @Joelsartore | These critically endangered yearling radiated tortoises were hatched at @turtleconservancy in southern California. Radiated tortoises have widely been considered the most beautiful tortoise in the world. At one time they were believed to be the world’s most numerous as well, though sadly they have since suffered more than an 80% reduction in their native range. Major causes of decline include habitat destruction for agriculture, horticulture, and charcoal production. Adults are poached for the bushmeat trade, while juveniles are collected illegally for the pet trade by the thousands. Widespread corruption and lack of enforcement under weak governmental control, along with extreme poverty are causing poaching to increase. The @turtleconservancy, where these tortoises were photographed, have partnered with several organizations and zoos to help fight animal trafficking in Madagascar and Asia, identifying trade routes, poachers, and buyers. In April of 2018, more than 10,000 young radiated tortoises were found in a house in Toliara, Madagascar. These animals were sick and held for months without food or water. The Turtle Conservancy went with an international coalition of organizations to triage these animals and help return them to their native range. To see the rescue of these tortoises and learn how you can help, watch the video in @Joelsartore's bio. #photoark  #yearlingradiatedtortoises  #criticallyendangered",https://scontent-sea1-1.cdninstagram.com/vp/b4d5ac7930cb8091db74818f9a8972d7/5C6E8149/t51.2885-15/sh0.08/e35/s750x750/40789694_1879723615455469_2513679545900656751_n.jpg?ig_cache_key=MTg2ODcwOTk0MTk1NjM2Mzc0Mg%3D%3D.2
272040,1940,"Photo by @waynelawrence | Iman Saleh, whose parents are from Yemen, is a journalism student at Wayne State University in Detroit. This image was part of National Geographic’s May 2018 issue on Diversity in America, covering racial, ethnic, and religious groups and examining their changing roles in 21st-century life.
-
“There’s no doubt that today’s young people face enormous challenges. Still, the data tells us that they’re healthier, better educated, and have greater potential than any group of young people that’s come before—and I’m willing to bet that the generation that will transform the world into a better, more equal place has already been born. ” – @melindafrenchgates #Goalkeepers18",https://scontent-sea1-1.cdninstagram.com/vp/d70c8930f11d4ea528c09d1d461d0f07/5C777D15/t51.2885-15/e35/41051993_1777461969018062_6148563758450695213_n.jpg?se=7&ig_cache_key=MTg3MTk4MzYwNTYxNTE4MjQ1Ng%3D%3D.2
431182,1221,"Photo by @enricsala | The planet is in a conservation crisis. We have killed 90 percent of the large fish in the ocean since 1900, and terrestrial vertebrates have declined by 60% since 1970. But there's still time to protect and restore the health of our natural world. Protected areas can bring wildlife back, and help give us oxygen, clean water, and mitigate climate change. That's why we're proud to work with the Wyss Campaign for Nature to help conserve 30% of our planet's waters and lands by 2030. Visit wysscampaign.org to learn more @insidenatgeo @natgeopristineseas",https://scontent-sea1-1.cdninstagram.com/vp/aa5dcb56ed7ea3f9d0a3df0c33cbb504/5C6C5000/t51.2885-15/fr/e15/s1080x1080/44274850_249735925723746_6819668876985988229_n.jpg?ig_cache_key=MTkwMjQyNzM1MjUxMzQ0MTg4NQ%3D%3D.2
144242,456,"Photo by @magnuswennman | Mr Fukushima, 41 works as a manager at a traditional capsule hotel in Tokyo where stacks of small rooms are intended to provide sleep accommodation. This old and busy hotel in Shinjuku hosts mostly single male customers. Some use it as their actual home and even get their mail to the hotel. 
The capsules are tiny with only a curtain to cover the entrance of the capsule. There is a public bath and a tiny relax area. The walls are stained from cigarette smoke and the entire place have a hue of yellow and green from the carpets to the walls to the leather chairs. To see more images from this hotel visit @magnuswennman",https://scontent-sea1-1.cdninstagram.com/vp/a56638c0072213063a539505c7f4d8a2/5C7AF87C/t51.2885-15/fr/e15/s1080x1080/41287928_270476336911524_2793473233886918528_n.jpg?ig_cache_key=MTg2NzMyMDc5NDIwMDIyMzI3MA%3D%3D.2
173543,430,"@natgeo photo by: @juanarre // Juan Arredondo
A boy from the Yukpa indigenous community stands on a makeshift house where he and his family sleeps on the border between Venezuela and Colombia. The Yukpa indigenous community live on the border between the ",https://scontent-sea1-1.cdninstagram.com/vp/3c7dea5e12d1aed6504ff522a9284322/5C7F9900/t51.2885-15/e15/37978401_2165734790369650_5693150653187096576_n.jpg?ig_cache_key=MTg0MTIyODg2NzAyMjIyMjAxMA%3D%3D.2
282108,1322,"Photo by @andreabruce | Winter in Kabul, Afghanistan, can be beautiful yet deathly cold, especially for the thousands of people displaced by war living in camps on the outskirts of the city, mostly from warmer areas of Afghanistan.  Here, Ibrahim holds his youngest son outside a mud hut where he lives with his wife and 11 children. The same camp buried at least two children who died due to the freezing temperatures that week a few years ago. #afghanistan  #winter  @noorimages",https://scontent-sea1-1.cdninstagram.com/vp/4b75cfdedd0b65d9f3549ba1423799bb/5CAFED0B/t51.2885-15/fr/e15/s1080x1080/42978239_2231313093819049_495291074960976722_n.jpg?ig_cache_key=MTg5MTI1MzY2MzQ4MjExMTExOA%3D%3D.2
416987,3181,"Photo by @joelsartore |
Mexican honeypot ants are named for the incredible way they store resources. These ants are like tiny refrigerators, stashing food for the whole colony in anticipation of dry seasons. Designated worker ants called “repletes” hang from the ceiling of their nest, while foraging workers bring them nectar and juices from insect prey-- which is edible with a sweet and tangy flavor. Their abdomens slowly become spherical and transparent as they swell with sugary liquids. They can reach the size of a small grape— some become so large that they cannot leave the nest! All of this work insures that the whole colony can eat even when food is not readily available. These little ants are so full of nutrients that they are often eaten by other animals— even humans. This is one of over 100 species of honeypot ant found in warm arid regions around the world. This species occurs in the southwestern US and northern Mexico, where they feed primarily on nectar and small insects. #honeypotant  #PhotoArk",https://scontent-sea1-1.cdninstagram.com/vp/bd2dda52d21b41a774daa7a515c54644/5C74691E/t51.2885-15/fr/e15/s1080x1080/39320122_1946286015428999_6839246870645047296_n.jpg?ig_cache_key=MTg0ODUwNjgyMjE5ODg1MDk3NA%3D%3D.2
204374,1028,"Photo by Federico Rios @historiassencillas | Traveling from the Orinoco Delta (in northern Venezuela) to the Brazilian border in the south is a long and difficult trip that lasts about three days. Without money, indigenous families seeking refuge have to sleep in improvised places and use all methods of transportation – busses, private cars, hitchhiking and walking on foot – to reach the border. Here, Delia Estrella travels with her granddaughter Ingrid Moraleda in a 4x4 truck traveling from Las Claritas to Santa Elena at the Venezuelan side of the border. This was the first time Delia had left her home in the Orinoco Delta – perhaps she will never return. See more of Delia’s story @historiassencillas and in the November issue of National Geographic. #refugeees  #Venezuela  #Brazil  #Orinoco  #Warao",https://scontent-sea1-1.cdninstagram.com/vp/a350b77b091013839b9af75edefc95e3/5C6E3EFD/t51.2885-15/fr/e15/s1080x1080/43233468_527456587729428_4275993588581142194_n.jpg?ig_cache_key=MTkwMjA0OTgzMzk4MTMzNzY1NQ%3D%3D.2
324102,583,"Photo by @mmuheisen (Muhammed Muheisen) Jozsef Turu from Hungary bathes under a waterfall. Part of the hot sulphur springs in Thermopylae in central Greece on the August 23rd, 2018. For more photos and videos from different parts of the world, follow me @mmuheisen #muhammedmuheisen",https://scontent-sea1-1.cdninstagram.com/vp/a0c68460a517596951457b0e8b460cc2/5CB03ACB/t51.2885-15/fr/e15/s1080x1080/39938639_1112318615585324_2678615452900392960_n.jpg?ig_cache_key=MTg1NDMwNTA0MTExNzk3MjQ3MQ%3D%3D.2
462882,979,"Photo by @beverlyjoubert | The dominant male from the Tsaro Pride at Duba Plains is well used to crossing deep channels on a daily basis. This one is only chest-deep and a path has been forged by a hippo.There's no keeping your paws dry in the Okavango when the dominant prey species is happy to wallow or feed where the area is at its swampiest. Right now he's not hunting; he's leaving that to the females who are after red lechwe, but he's following behind them so as not to miss out when they are successful. It's not unusual for the females to make a kill specifically for the male and then move away to a different area while he is busy eating, in order to hunt for the rest of the pride. #Okavangolions  #DubaPlains  #Tsaropride  #Thisismytrophy  #wetcat",https://scontent-sea1-1.cdninstagram.com/vp/256d11ce0ab0530f12575855deb709be/5C856C71/t51.2885-15/fr/e15/s1080x1080/42748213_289333461905360_1071695754923181405_n.jpg?ig_cache_key=MTg5MTc2ODMwNTQ3MjExMTAxNw%3D%3D.2
258634,513,"Photo by @kirstenluce | A reveler marches in the annual J'ouvert celebration in Brooklyn, NY in 2013. The pre-dawn celebration is part of the West Indian Day festivities. Paint, motor oil and baby powder cover revelers, part of a tradition rooted in the Caribbean.",https://scontent-sea1-1.cdninstagram.com/vp/a5d8b2a02c77984522208b330beb662c/5C6E06BD/t51.2885-15/sh0.08/e35/s750x750/41540937_237907783540720_3917252543995868198_n.jpg?ig_cache_key=MTg2OTQ5NTExODYxNzk1MTQyMQ%3D%3D.2
966034,2825,"Photo by Michael Yamashita @yamashitaphoto | The otherworldly cliffs of China's Wulingyuan were the real world inspiration for the floating Hallelujah Mountains of Pandora in James Cameron's film 'Avatar'. Sandstone pillars shrouded much of the time in mist make this the classical landscape painting. Some of these pillars rise up to 500 meters, averaging 300 to 400 meters, and numbering in the thousands. This pillar emerging from the mist was renamed Avatar Hallelujah Mountain in 2010. #‎Wulingyuan #Zhangjiajie  #Hunan",https://scontent-sea1-1.cdninstagram.com/vp/94221c6b18fd6b83804b7562aa9251b7/5C7E1402/t51.2885-15/e35/40534748_291943331586237_8956117021992013545_n.jpg?se=7&ig_cache_key=MTg2NTUwNDI3NDk1MzEyNDI2Ng%3D%3D.2
714435,2020,Photo by @dguttenfelder | Lions walk together along a winding dirt trail on the floor of Tanzania’s Ngorongoro crater. #onassignment  for @natgeoexpeditions,https://scontent-sea1-1.cdninstagram.com/vp/adc60c5f0fd9c8e574366c6034a70f19/5C6E12F6/t51.2885-15/fr/e15/s1080x1080/43097870_2048772168532566_1679466886042506474_n.jpg?ig_cache_key=MTg5MDQ5OTA3Njg4NjMyMzE4NQ%3D%3D.2
442561,4655,"Photo by Jodi Cobb @jodicobbphoto | As Americans celebrate the Labor Day holiday, please spare a thought for the more than 150 million children worldwide (UNICEF estimate) engaged in child labor. Child labor is defined as work carried out to the detriment and endangerment of a child, in violation of international law and national legislation. It either deprives children of schooling or requires them to assume the dual burden of schooling and work.

Child labor forbidden by law falls into three categories:
1.  Slavery, trafficking, debt bondage and forced labor, forced recruitment for armed conflict, prostitution and pornography, and illicit activities.
2. Labor performed by a child under the minimum age specified for that work. 
3. Labor that jeopardizes the physical, mental or moral well-being of a child.

This little mechanic in the country of Benin works punishing hours in hazardous conditions without pay. Thousands of children in West Africa end up in slavery, in the abuse of an old tradition of sending village children to the cities to live with relatives and work as domestics in exchange for an education. But it has become a professional trafficking operation, with children kidnapped or sold by destitute parents and ending up as unpaid workers in homes, factories and construction sites. Photographed on assignment for National Geographic story on human trafficking, ""21st Century Slaves."" #childlabor  #laborday   @thephotosociety",https://scontent-sea1-1.cdninstagram.com/vp/a332827f6952a3b471cc06cdcc147cba/5C79DC3D/t51.2885-15/fr/e15/s1080x1080/39812981_2176633212549690_8093326013397729280_n.jpg?ig_cache_key=MTg1OTQzODg2NTA2OTkyNTc1NA%3D%3D.2
231962,598,"Photo by @irablockphoto // The sun sets over Sükhbaatar Square in Ulaanbaatar, Mongolia while rain falls on the city. On the edges of the city are coal burning power and heating plants which add to the terrible pollution during the winter months. As the coldest capital city in the world, there is a need for a lot of heat and power. Adding to the problem are the many people from the countryside who come to Ulaanbaatar and live in Gers or Yurts in the winter months. Small stoves inside the Gers burn coal which contribute to the pollution factor. As a result Ulaanbaatar was ranked the most polluted capital city in the world last year. #followme  @irablockphoto to see more images from the world.
#ulaanbaatar  #mongolia  #pollution  #coal  #sunset  #sukhbaatarsquare",https://scontent-sea1-1.cdninstagram.com/vp/ef5c306d3af02b6516dc3d94ccfbf635/5CAD98C1/t51.2885-15/e15/s640x640/39486152_266815310606837_1844364209370955776_n.jpg?ig_cache_key=MTg1NTE4MDg3MjI2NjgwNTMzNA%3D%3D.2
277398,1403,"Photograph by George Steinmetz @geosteinmetz 
A road in rural Washington is lined with a thin screen of uncut trees that disguise logging practices from traffic.  To see more of our world from above, follow @geosteinmetz",https://scontent-sea1-1.cdninstagram.com/vp/0917177b295441b620dd48191b7d60fb/5C8274A6/t51.2885-15/fr/e15/s1080x1080/39314902_2108042916179443_6390430282930978816_n.jpg?ig_cache_key=MTg1MjAyNDk5MDk1NjIyMjc4Nw%3D%3D.2
258304,608,"Photo by @cookjenshel | Twenty two years ago, on September 18th President Clinton designated the Escalante-Grand Staircase National Monument in Utah, to protect for generations to come – the irreplaceable antiquities that exist within its over 1.7 million acres.  It was a dream assignment for us, and our first for National Geographic, to photograph that spectacular landscape containing 250 million years of geologic history.  It would take a lifetime to see the vast number of rock art panels and historic dwellings found within the monument’s borders, so we were fortunate to have the help of archeologists and geologists to lead us to many of the more important sites.  Much of this landscape has still not been fully surveyed, and with current proposals to shrink the monument, it’s heartbreaking that we may lose an unknown rich history before it’s been fully revealed.

@natgeo @thephotosociety @natgeocreative #MonumentsForAll  #SaveGrandStaircase  #GrandStaircaseNationalMonument",https://scontent-sea1-1.cdninstagram.com/vp/bf55f0e873ea8d6ca0e89e7d733a0d86/5C809E55/t51.2885-15/fr/e15/s1080x1080/41573281_323577371732945_4226101076254869671_n.jpg?ig_cache_key=MTg3MzcyMzAxNDY3MjA2NzY1Mw%3D%3D.2
140446,296,"Photo by @EdKashi | I recently worked with the @the_endfund and @talkingeyesmedia on a film and photo series about the topic of ending river blindness in Senegal. There has been tremendous progress made over the last 30 years. We are very close to ending this vicious affliction caused by a parasite that a certain black fly carries. In the past it left nearly half of the folks in some villages blind.  There is hope when science, medicine, proper funding and committed people and organizations come together to tackle our problems.

#beatNTDs  #Africa  #AfricaRising  #neglectedtropicaldiseases  #Senegal  #WestAfrica  #ReachingtheLastMileFund  #progress  #publichealth  #RLMF #edkashi",https://scontent-sea1-1.cdninstagram.com/vp/aeeb4d37c879886f23de19ac5448d25d/5CAE4EE5/t51.2885-15/fr/e15/s1080x1080/41469248_2222174971347869_3725264508104739354_n.jpg?ig_cache_key=MTg3NTY0MDY0ODIzNzg3Njk4Mg%3D%3D.2
852414,2199,"Photo by @beverlyjoubert | She's a phenomenal hunter in perfect condition. Like all Okavango lions, her muscles are highly developed from running through water on a daily basis and she is bigger than most lions found in other areas. It is not possible to live in this wet environment without learning to incorporate the water into following prey species and being successful in hunting them. She currently has small cubs tucked away from the rest of the pride and is hunting on her own. @dereckjoubert and I have watched her stalking red lechwe in the deep swamps for hours. She doesn't stop until she is successful. With the very high numbers of lechwe around the island, she also doesn't need to hunt at night and indeed seems to be getting up later and later in the day - often hunting around mid-day. We used to stay with these lions from pre-dawn to film their hunts, but we're learning that right now, when the sun is rising, we too can rest with her. She's not going to move if she doesn't need to.  #thisismytrophy  #okavangolions  #bigcats  #dubaplains",https://scontent-sea1-1.cdninstagram.com/vp/3f6130fc33d0b6862fc1b5ef5e03f012/5C7B4199/t51.2885-15/sh0.08/e35/s750x750/42565061_1959948097643515_4251796020373463564_n.jpg?ig_cache_key=MTg5NDkzODkyNjQwNjI5Mjc2OQ%3D%3D.2
117977,273,"Photo by @tasneemalsultan | “I’ve been working as a housemaid for the same family, for the last thirteen years. I choose to not take a holiday to Indonesia, so I’ve not visited my family, since I arrived. My salary was $160, but now I earn $400 a month. With this money, I’ve built a farm, and a big villa for my family. I retire next month. It’s funny, because I think I’m more wealthy than the old couple I look after in Saudi” - Suty, who is now 68 years old.
- “Human capital investments must focus on women and girls. Here’s why: because a history of discrimination has created greater barriers to their success. And, because the evidence shows that when women have access to opportunity and resources, the impact ripples through their families and communities.” – @melindafrenchgates #Goalkeepers18",https://scontent-sea1-1.cdninstagram.com/vp/20332e6055fd2f986aacc4680420e595/5CAFDC9C/t51.2885-15/sh0.08/e35/s750x750/41080873_298346850759080_3860011985604653528_n.jpg?ig_cache_key=MTg3MjIxMzAyNzU1MTM1NjExMA%3D%3D.2
236963,1064,"Photo by @tasneemalsultan | Eid al-Adha (celebration of the Sacrifice), is the second of two Muslim holidays celebrated worldwide each year. Muslims believe that it honors the willingness of Abraham to sacrifice his son Ismaeal, in an act of obedience to God's command. Before sacrificing, God intervened by replacing the son (Ismail) with a ram in his place. In commemoration of this, 'typically: lamb, cow, goat' meat is sacrificed and divided for family; relatives, friends and neighbors; and to the poor and needy. #islam  #muslims  eid #eidaladha  #goat  #muscat  #oman",https://scontent-sea1-1.cdninstagram.com/vp/04009731cd68902b5af80c9066c2b98b/5C75B8C9/t51.2885-15/fr/e15/s1080x1080/39539740_1096886363820634_6840805454147223552_n.jpg?ig_cache_key=MTg1OTI1NTE1NzAyMDIzNzU4NQ%3D%3D.2
362717,732,"photo by: @chamiltonjames // Captured #withGalaxy  S9+ produced with @samsungmobileusa using Pro Mode f 2.4 at 1/2000th ISO 50 // A small red tender bobs in a small sea loch off the pier at Isleornsay or (Eilean Iarmain in Gaelic) in the south end of the Isle of Skye in Scotland. The Isle of Skye is the largest of the Inner Hebrides, an island chain that runs up the west coast of northern Scotland. Across the water from the boat lies the island of Ornsay and behind in the far distance the Knoydart peninsular. Knoydart is often referred to as Britain’s last wilderness due to its remoteness - only accessible by boat or a 16-mile hike.",https://scontent-sea1-1.cdninstagram.com/vp/b1746a2fa8ed19f086edc8ffe431724c/5C7C09BD/t51.2885-15/e35/39494020_447237922464601_1362367590546014208_n.jpg?se=7&ig_cache_key=MTg1MjM2MDQ4NTc0MDc1MDI1OA%3D%3D.2
156209,508,"Photo by @hammond_robin for @onedayinmyworld | Rohingya children dance at a wedding party – a brief distraction from their difficult lives.
//
A year ago “ethnic cleansing” perpetrated by the Myanmar military against the Rohingya sparked a massive refugee crisis. Nearly a million Rohingya – those who escaped the flames and executions – are now living in camps in Bangladesh. Many of them were raped, most saw loved ones killed, thousands arrived wounded. All are traumatized. Here, in this impoverished corner of Bangladesh, is one of the most densely populated areas of PTSD affected and depressed people on earth.
//
#inmyworld  is designed to expose the challenges faced by people living with #mentalhealth  issues and give them the chance to be seen, heard and valued. @witness_change is a nonprofit that aims to improve life for excluded groups by amplifying their stories. This work was made in collaboration with Médecins Sans Frontières @doctorswithoutborders who provide mental health support to the refugees and local population. To see more or to share your own mental health story please follow @onedayinmyworld",https://scontent-sea1-1.cdninstagram.com/vp/6752dc66ba46aefc4440dd1a4d70e9d7/5C76B476/t51.2885-15/fr/e15/s1080x1080/42493577_308681233260773_4300147184560224690_n.jpg?ig_cache_key=MTg4MTE4MjI5ODI3NzAxMzE4Ng%3D%3D.2
199069,642,"Photo by @stevewinterphoto | Rhinos are one of the most endangered species on the planet and sadly the news is typically about their brutal demise and the insidious networks who benefit off the lucrative illegal trade from the sale of their horns. While these species have roamed the planet for millions of years, today, due to human greed and shortsightedness, they have become the poster child of impending extinction. But just this May, with 
I was able to bear witness to a story of revival and resilience and peer in to a brighter future in seeing the first six black rhinos touch down in @Zakouma_National_Park in Chad, almost 50 years since they were hunted out. @AfricanParksNetwork, a conservation NGO that manages protected areas on behalf of governments in Africa, has managed Zakouma for the past eight years. Together, with the Chadian Government, they have practically stopped poaching in this once war-torn park. Elephants are on the rise for the first time in decades, tourism is flourishing, safety has been restored, and a conservation-led economy is emerging for the surrounding communities. @AfricanParksNetwork has spent eight years getting ready for this moment, to bring the rhinos back to where they used to be. When the plane touched down carrying this special cargo, Zakouma’s Rangers lined the runway and saluted their arrival, and thousands of community members came to pay their respects, and deiver a warm homecoming. Up to 14 more rhinos will be on their way next year, establishing a genetically diverse founder population, so the species can breed, and thrive in their secure but wild home. This World Rhino Day, let’s celebrate the herculean efforts taken by so many who are resolute in ensuring that this species does not slip off our planet, and are creating a brighter future for people and wildlife alike.
#WorldRhinoDay  #AfricanParks  #Zakouma  #NaturesReturn  #Rhinos",https://scontent-sea1-1.cdninstagram.com/vp/4f0d7d344f6f91e7d4239d3d9fa0ed7e/5C7BE2C1/t51.2885-15/fr/e15/s1080x1080/41162234_274191216535720_426145165428456456_n.jpg?ig_cache_key=MTg3NzQ2Nzg1Mzg2Nzc1OTM1MQ%3D%3D.2
468769,1133,"Photo by @CarltonWard | Meet the Florida panther — the last subspecies or puma remaining in the eastern US and Florida's state animal that shows us what we need to do to keep our state wild. This frame was captured on Babcock Ranch using a custom made camera trap. I’ve been working in this area for two years for my #pathofthepanther  project with @NatGeo @myfwc @fl_wildcorridor and recently @nature_org. A male panther like this one has a home range of 200 square miles — and area so large that outside of Big Cypress National Preserve multiple properties are usually required to support a single panther. That makes panthers excellent ambassadors for protecting the statewide network of public and private lands that makeup #FloridaWildlifeCorridor . And if we don’t protect the Corridor, panthers will not have access to enough of their historic habitat to recover to sustainable numbers. But by investing in conservation in the Everglades Headwaters and beyond, we have a chance to restore panthers to their former range throughout the eastern US for the benefit of people and wildlife. #panther  #floridawild  #keepflwild",https://scontent-sea1-1.cdninstagram.com/vp/5ca5d95ce2022c7a0e2ccd3e28a54fe5/5C742CAA/t51.2885-15/fr/e15/s1080x1080/40463188_1954076658218243_3861986795982734769_n.jpg?ig_cache_key=MTg2NjU4MDkxMzA2ODk5NTE1Mw%3D%3D.2
132598,264,"Photo by @andreabruce | Lò Thị Xiến, cooks for a party with her grandchild in the ethnic Thai minority village of Na Tau in northern Vietnam. Five villages in Na Tau have made great efforts to stop open defecation and achieved a goal of 100 percent of households having their own latrines. Ten years ago the government of Vietnam made a strong effort to improve the sanitation situation of its residents. I traveled the country last year to document their way of life for National Geographic magazine's story on open defecation. #vietnam  #sanitation  @noorimages",https://scontent-sea1-1.cdninstagram.com/vp/e69b43ee9d47088004dcc5292fb0f031/5C7B6F96/t51.2885-15/fr/e15/s1080x1080/42068785_316753259127772_1529372378635237749_n.jpg?ig_cache_key=MTg4MTAzMTY0NDIyODU1MzY3MQ%3D%3D.2
156061,613,"Photo by @chien_chi_chang | I have been working in New York’s Chinatown since 1992—for more than 26 years—and it is still a project in progress. I have followed and photographed twenty families in Chinatown, and those relationships are now culminating in a tri-generational drama. The people in these pictures were all willing to sacrifice their immediate comfort to realize the dream of giving their children a """"better"""" life. Some of that first wave of immigrants have now returned to China to enjoy the rest of their lives in prosperity, with family members they have not seen for decades. Others are trying to live the American dream. #MagnumPhotos  #cccontheroad",https://scontent-sea1-1.cdninstagram.com/vp/8ac36ff2086743344290e60a8916df1a/5CAEEB49/t51.2885-15/fr/e15/s1080x1080/43748731_2256920101048321_2830761827504601596_n.jpg?ig_cache_key=MTg5ODU3NzU2MzEyNDM4MTgzMw%3D%3D.2
540589,1921,"Photo by @mmuheisen (Muhammed Muheisen) | Ad Deir, Arabic for the Monastery, one of many facades carved into the mountains of the ancient city of Petra in Jordan. For more photos and videos from different parts of the world, follow me @mmuheisen #muhammedmuheisen",https://scontent-sea1-1.cdninstagram.com/vp/fc35aefc82a9a5aa4eb3b3e273625203/5C8C647A/t51.2885-15/fr/e15/s1080x1080/39835968_1457016154442591_8000644806743162880_n.jpg?ig_cache_key=MTg2MTQ5MjQxMTUyNTg4Njc5MA%3D%3D.2
1494102,23976,"Photo by @thomaspeschak // On Kuwait’s intertidal mudflats, giant male mudskippers (some the length of a milk bottle) display vigorously to attract females during the breeding season. In addition to erecting their impressive fins they also leap dramatically into the air to communicate to females at greater distances. Boleophthalmus dussumieri, known locally as Boshlambo are as skittish as they are flamboyant. It took many hours of lying motionless in the mud to photograph these courtship rituals. For more photographs of these incredible fish follow @thomaspeschak",https://scontent-sea1-1.cdninstagram.com/vp/89f7a413e3d004056f5324766ce0fff2/5C84F113/t51.2885-15/fr/e15/s1080x1080/39215275_290088355119583_5953078783996067840_n.jpg?ig_cache_key=MTg1MTQ2NjM0ODI5MTQ1NDAwOA%3D%3D.2
297100,645,"Photo by @coryrichards // Captured #withGalaxy  S9+ produced with @samsungmobileusa using Pro Mod ISO 50 at 1/4000th // I spent yesterday running around the Indian Peaks Wilderness, observing the tie-dye alpine terrain shift towards the inevitability of autumn. As the summer months roll on, there is a palpable change in the high country when the greens seem to grapple with letting go to the warmer hues of fall. That change seems to happen overnight in Colorado, even as the temperatures belie the truth of season to come.",https://scontent-sea1-1.cdninstagram.com/vp/1c70bfcf9a75fd16c2548c9f293b247e/5C73809C/t51.2885-15/e35/40887910_2243780709174760_7890250815834137288_n.jpg?se=7&ig_cache_key=MTg3MTQxODgzMjIwNTA4NjkwOQ%3D%3D.2
212870,468,"Photo by @davidalanharvey | I’m constantly shooting where I live. Obsessed to do so in general and now working on a new environmentally oriented book on the Outer Banks. This summer cottage was originally built on land, and is now precariously out over Pamlico Sound simply because of storm erosion. This is geologically natural and these barrier islands of sand are always moving. All houses in the Outer Banks, NC are in danger from hurricanes, northeaster storms, and rising water levels.",https://scontent-sea1-1.cdninstagram.com/vp/bcb170b3810524837b1675336b89e7b7/5CB19D1D/t51.2885-15/fr/e15/s1080x1080/42154269_721918521518696_2948954446806088028_n.jpg?ig_cache_key=MTg4NDIzMjQ1MTE5OTQyOTY5MQ%3D%3D.2
319520,857,"Photo by @amivitale | In 2014, I witnessed a group of Samburu warriors encounter a rhino for the first time in their lives at Lewa Wildlife Conservancy (@lewa_wildlife). Only their grandfathers saw rhinos in the wild and these young men had never even seen a photo of one. Based on stories and their own imaginations, they expected the young rhinos to be as big as elephants, as dangerous as lions and for their horns to be flexible, like an elephant's trunk. 
Much-needed attention has been focused on the plight of wildlife, but very little has been said about the indigenous communities on the frontlines of the poaching wars. The Nature Conservancy in Africa (@nature_africa), the Northern Rangelands Trust (@nrt_kenya) and Lewa are doing incredible work to strengthen these communities, who hold the key to saving Africa's great animals. Together we can work to save them - visit and support the communities that protect them.

Follow @amivitale @lewa_wildlife @olpejeta @nrt_kenya @nature_org @sandiegozoo to learn about the incredible work being done to protect and preserve these ancient creatures

@conservationorg @tusk_org @kenyawildlifeservice @thephotosociety @natgeo @nature_org @sandiegozoo @sdzsafaripark @nature_africa #WorthMoreAlive  #protectrhinos  #DontLetThemDisappear  #rhinos  #saverhinos  #stoppoaching  #kenya  #northernkenya  #magicalkenya  #africa  #everydayafrica  #worldrhinoday  #photojournalism  #amivitale",https://scontent-sea1-1.cdninstagram.com/vp/5bd21d22bd65e91a9af6d9a1ee1cdc0a/5CB0373F/t51.2885-15/sh0.08/e35/s750x750/43726865_567692480351100_6131981072865316501_n.jpg?ig_cache_key=MTg5NzcwMTQxMDA3ODk0ODM1MQ%3D%3D.2
403415,1842,"Photo by @renan_ozturk | The wise ones. Village elder in Sadi Nepal during #thelasthoneyhunter  project.  The Kulung Rai culture is shamanistic and has a totally different way of looking at the world we live in.  They know nothing of modern science and ecology but have a deep understanding and respect for the balance of life through a belief in forest spirits that exist on the steepness of these sub-Himalayan jungle slopes.  Some of the ceremonies we took place in, meant to appease the spirits, also had the spirits controlling our cameras and electronics.  Our barometers on our watches went haywire and our cameras spookily stopped working. Forces at play beyond our understanding for sure. #nepal  #nepaliloveyou",https://scontent-sea1-1.cdninstagram.com/vp/bff0d1dd98226c9c1d52f07d921d4c05/5CAEA9DF/t51.2885-15/fr/e15/p1080x1080/41704357_880669208989599_202079532680916649_n.jpg?ig_cache_key=MTg4MTU1OTk4NzAwNTUzMzkwOA%3D%3D.2
461377,7846,"Photo by @stevewinterphoto | On October 29th, the government of China revealed that it will allow commercial trade in tiger bone and rhino horn from farmed animals for use in traditional Chinese medicine research and clinical treatments.
Debbie Banks, Environmental Investigation Agency UK, Tiger Campaign Director says: “At a single stroke, China has shattered its reputation as a growing leader in conservation following its domestic ban on the sale of ivory at the start of the year. It is instead revealed as a sham, its international image in tatters and its credibility destroyed—and all for the sake of deeply questionable business sectors which serve only to drive consumer demand for the parts and products of endangered species. History will not judge the Government of China kindly or with respect for such a reactionary, ill-judged and damaging decision.”
China’s action stands in sharp contrast to the country’s moves to combat poaching in recent years. The country has had a 25-year-old ban in place preventing the import or export of these products. And the World Federation of Chinese Medicine Societies—the official group that dictates what can be used in traditional medicine—also removed rhino horn and tiger bone from its list of products approved for use on patients (though the market still existed for them).
This will further the trade in wild tigers, as the “wild tiger” will now be more valuable than farmed.
@natgeo @stevewinterphoto @wildaid @eia_news",https://scontent-sea1-1.cdninstagram.com/vp/0c3e0f40bb367e8d7427fb8eb81288a3/5CB14DBE/t51.2885-15/fr/e15/s1080x1080/43984569_532485173829530_689667361491785262_n.jpg?ig_cache_key=MTkwNjQyOTE2NTcyNjA5Mzk4Mg%3D%3D.2
